Gene	p avg	Name
BZW2	0.004984901447241486	basic leucine zipper and W2 domains 2
FAM131B	0.00502	family with sequence similarity 131 member B
SH2D4A	0.00502	SH2 domain containing 4A
ACSS1	0.005043687783883182	acyl-CoA synthetase short chain family member 1
TMEM63C	0.005052855	transmembrane protein 63C
FJX1	0.005075	four-jointed box kinase 1
ADHFE1	0.005076	alcohol dehydrogenase iron containing 1
L3MBTL4	0.005094	L3MBTL histone methyl-lysine binding protein 4
SUFU	0.005123	SUFU negative regulator of hedgehog signaling
ZNF575	0.0051454894161526805	zinc finger protein 575
ESRP2	0.005165	epithelial splicing regulatory protein 2
NUDT4	0.005169	nudix hydrolase 4
PTPLAD1	0.00517	3-hydroxyacyl-CoA dehydratase 3
NFIX	0.005170069439502531	nuclear factor I X
ZNF467	0.0052000354	zinc finger protein 467
PPIE	0.005230772864181334	peptidylprolyl isomerase E
DPP3	0.00527	dipeptidyl peptidase 3
SNUPN	0.005270908982834755	snurportin 1
RHPN1	0.005295549422289047	rhophilin Rho GTPase binding protein 1
TFF3	0.00533	trefoil factor 3
HSPA4L	0.0053300000000000005	heat shock protein family A (Hsp70) member 4 like
ARTN	0.005351949999999999	artemin
SPTLC3	0.005365396410429643	serine palmitoyltransferase long chain base subunit 3
BBS12	0.005386890597987721	Bardet-Biedl syndrome 12
ORC2	0.005397290660994294	origin recognition complex subunit 2
VPS39	0.0054007563738201125	VPS39 subunit of HOPS complex
KLHL42	0.005418823403209985	kelch like family member 42
GSTO1	0.005436917912859106	glutathione S-transferase omega 1
C10orf90	0.00545	chromosome 10 open reading frame 90
TTC38	0.005453984685803776	tetratricopeptide repeat domain 38
ATG3	0.005497864023446658	autophagy related 3
PLEKHM2	0.005497945105037651	pleckstrin homology and RUN domain containing M2
SSB	0.005555	small RNA binding exonuclease protection factor La
PSMG2	0.005585	proteasome assembly chaperone 2
UPF3B	0.005655	UPF3B regulator of nonsense mediated mRNA decay
ZNF486	0.005665	zinc finger protein 486
ZBED1	0.005685224483350055	zinc finger BED-type containing 1
NBEAL1	0.005704450546974139	neurobeachin like 1
SNX32	0.00572	sorting nexin 32
TSKU	0.0057255	tsukushi, small leucine rich proteoglycan
FLJ41278	0.005731861942701512	long intergenic non-protein coding RNA 2389
SLC10A7	0.005749190060965425	solute carrier family 10 member 7
LINC01289	0.005751124324916212	long intergenic non-protein coding RNA 1289
NT5DC3	0.00576	5'-nucleotidase domain containing 3
POGLUT1	0.005768961749393878	protein O-glucosyltransferase 1
RBM17	0.005789472794204571	RNA binding motif protein 17
NAB1	0.005835	NGFI-A binding protein 1
TXNRD3NB	0.005851643836713957	thioredoxin reductase 3
CD46	0.005890466714258674	CD46 molecule
ENTPD2	0.0058975	ectonucleoside triphosphate diphosphohydrolase 2
C1orf216	0.005904249639077822	chromosome 1 open reading frame 216
LIMA1	0.0059091	LIM domain and actin binding 1
CASP14	0.005912434452029536	caspase 14
SBK1	0.005925	SH3 domain binding kinase 1
SLC6A15	0.0059345	solute carrier family 6 member 15
PGS1	0.00601954414978047	phosphatidylglycerophosphate synthase 1
GPR39	0.00605	G protein-coupled receptor 39
SLC30A2	0.0060595499999999995	solute carrier family 30 member 2
RIOK3	0.006065	RIO kinase 3
C9orf24	0.006070000000000001	chromosome 9 open reading frame 24
RAVER2	0.006125	ribonucleoprotein, PTB binding 2
C1orf54	0.006145	chromosome 1 open reading frame 54
SLC38A1	0.0061470000000000006	solute carrier family 38 member 1
CLDND1	0.006174417994356424	claudin domain containing 1
ING3	0.006195	inhibitor of growth family member 3
NFKBIB	0.006211921140356114	NFKB inhibitor beta
MYLK4	0.006213	myosin light chain kinase family member 4
MORN3	0.00624073896301823	MORN repeat containing 3
FAM24B	0.006295	family with sequence similarity 24 member B
TMEM159	0.006338805276998214	lipid droplet assembly factor 1
WDR26	0.0063415	WD repeat domain 26
PPFIBP2	0.0063573	PPFIA binding protein 2
GNA14	0.00636	G protein subunit alpha 14
CUZD1	0.00636	CUB and zona pellucida like domains 1
ZBTB7C	0.0063653	zinc finger and BTB domain containing 7C
DNAJC5	0.006404191076044782	DnaJ heat shock protein family (Hsp40) member C5
RIOK1	0.0064146	RIO kinase 1
PRSS8	0.00642	serine protease 8
MYO1D	0.006422822717240111	myosin ID
FBXO44	0.006435472897701074	F-box protein 44
PPP1R8	0.006456052967016745	protein phosphatase 1 regulatory subunit 8
RNF24	0.0064580579642762185	ring finger protein 24
IFI35	0.0065089478210422925	interferon induced protein 35
NLK	0.006509042742028318	nemo like kinase
C2orf44	0.006509533040775409	WD repeat and coiled coil containing
DGKH	0.006511276337539683	diacylglycerol kinase eta
SLC25A46	0.006529530075292987	solute carrier family 25 member 46
CD320	0.006531056493634146	CD320 molecule
C1orf50	0.006540140397392263	chromosome 1 open reading frame 50
TMEM5	0.0065408635311281545	ribitol xylosyltransferase 1
ODF2	0.006550965281678502	outer dense fiber of sperm tails 2
SIRT2	0.006559713149185392	sirtuin 2
GABARAPL2	0.006588256137635258	GABA type A receptor associated protein like 2
DHX33	0.0065979540074609525	DEAH-box helicase 33
CT62	0.0066099999999999996	cancer/testis associated 62
FNTA	0.00662	farnesyltransferase, CAAX box, alpha
FAM222B	0.0066236547375734265	family with sequence similarity 222 member B
DNAJC14	0.00664	DnaJ heat shock protein family (Hsp40) member C14
CXCL17	0.00664	C-X-C motif chemokine ligand 17
PAPSS1	0.006655	3'-phosphoadenosine 5'-phosphosulfate synthase 1
SON	0.006685751052862565	SON DNA and RNA binding protein
RNF148	0.006709318476956039	ring finger protein 148
SEMA6A	0.0067150000000000005	semaphorin 6A
ARHGAP1	0.006738350000000001	Rho GTPase activating protein 1
XPNPEP3	0.00674	X-prolyl aminopeptidase 3
HDLBP	0.006758999999999999	high density lipoprotein binding protein
TMEM150C	0.006795	transmembrane protein 150C
DIMT1	0.006808771954616301	DIM1 rRNA methyltransferase and ribosome maturation factor
TMEM19	0.006809701439674557	transmembrane protein 19
CBX1	0.006831479481111859	chromobox 1
NR5A1	0.006842997540466342	nuclear receptor subfamily 5 group A member 1
RAB3GAP2	0.006847558637204992	RAB3 GTPase activating non-catalytic protein subunit 2
SLC6A16	0.006850007214532053	solute carrier family 6 member 16
MIR181A1HG	0.006853363869318974	MIR181A1 host gene
SEMA4A	0.00687	semaphorin 4A
STAT5A	0.006891504179380248	signal transducer and activator of transcription 5A
LMX1B	0.006898328586869362	LIM homeobox transcription factor 1 beta
TLCD1	0.006918901329607457	TLC domain containing 1
EIF3G	0.006991940027471236	eukaryotic translation initiation factor 3 subunit G
INO80B	0.006997791276496974	INO80 complex subunit B
KMT2D	0.007017768147623508	lysine methyltransferase 2D
LDHB	0.0070215	lactate dehydrogenase B
EMP2	0.007075	epithelial membrane protein 2
MAP2K2	0.007112908533212474	mitogen-activated protein kinase kinase 2
FAM21C	0.007125	WASH complex subunit 2C
PLEKHA8	0.0071333953955349215	pleckstrin homology domain containing A8
TAF6	0.007137430005227797	TATA-box binding protein associated factor 6
POLR1E	0.007156	RNA polymerase I subunit E
SLC9A3R2	0.007175995602850726	SLC9A3 regulator 2
TNIP2	0.007181906546495355	TNFAIP3 interacting protein 2
MIDN	0.007185	midnolin
DCAF4L1	0.007199801057382231	DDB1 and CUL4 associated factor 4 like 1
RPAP1	0.007255291753304551	RNA polymerase II associated protein 1
C12orf74	0.007315	pleckstrin homology and RhoGEF domain containing G7
HSPBAP1	0.007343	HSPB1 associated protein 1
PTX3	0.007345	pentraxin 3
HP1BP3	0.00742078031280787	heterochromatin protein 1 binding protein 3
CDS1	0.007445	CDP-diacylglycerol synthase 1
DDR1	0.007455	discoidin domain receptor tyrosine kinase 1
GSR	0.00748	glutathione-disulfide reductase
ASPHD1	0.0074805	aspartate beta-hydroxylase domain containing 1
TMEM210	0.007513096242319052	transmembrane protein 210
TMPRSS4	0.007531244914109268	transmembrane serine protease 4
NR1D1	0.0075379	nuclear receptor subfamily 1 group D member 1
CISH	0.007599999999999999	cytokine inducible SH2 containing protein
STARD7	0.007609342632225194	StAR related lipid transfer domain containing 7
CAPG	0.0076096285775213235	capping actin protein, gelsolin like
FXR2	0.007615658710318325	FMR1 autosomal homolog 2
DUSP10	0.007643	dual specificity phosphatase 10
IQCE	0.0076749999999999995	IQ motif containing E
DIDO1	0.007695773332315341	death inducer-obliterator 1
ECH1	0.007708304836385199	enoyl-CoA hydratase 1
CLPP	0.007726505424674953	caseinolytic mitochondrial matrix peptidase proteolytic subunit
FBXW4	0.007766122217987765	F-box and WD repeat domain containing 4
C2CD2L	0.00783	C2CD2 like
LOC730101	0.00783	uncharacterized LOC730101(LOC730101)
THOC5	0.007830174318448388	THO complex 5
NUP35	0.007833284460610292	nucleoporin 35
SDF2	0.00784	stromal cell derived factor 2
HS6ST3	0.00786545	heparan sulfate 6-O-sulfotransferase 3
LYZL4	0.007865915127302904	lysozyme like 4
DAXX	0.007874392025386631	death domain associated protein
ERRFI1	0.007896651057377933	ERBB receptor feedback inhibitor 1
SLC25A1	0.00791065	solute carrier family 25 member 1
ATP9A	0.00791259653890342	ATPase phospholipid transporting 9A (putative)
HABP2	0.007925	hyaluronan binding protein 2
PRKAG2	0.00795	protein kinase AMP-activated non-catalytic subunit gamma 2
SUPT7L	0.007998260201635281	SPT7 like, STAGA complex subunit gamma
DLEU1	0.00800179163248546	deleted in lymphocytic leukemia 1
UTP14C	0.008011419173943709	UTP14C small subunit processome component
SRF	0.008036122903016309	serum response factor
C6orf48	0.008064951106347378	small nucleolar RNA host gene 32
LRRC34	0.00807	leucine rich repeat containing 34
SLC30A5	0.00808169008480014	solute carrier family 30 member 5
GAB1	0.008085	GRB2 associated binding protein 1
RBM47	0.00809	RNA binding motif protein 47
IRX5	0.008126	iroquois homeobox 5
ZP1	0.008132844394193688	zona pellucida glycoprotein 1
PPARA	0.008135	peroxisome proliferator activated receptor alpha
LHX1	0.008150000000000001	LIM homeobox 1
SPATA13	0.008181028692761529	spermatogenesis associated 13
SLC25A22	0.008201353574659573	solute carrier family 25 member 22
GTF2B	0.0082193635468171	general transcription factor IIB
C7orf43	0.008226668945490422	trafficking protein particle complex subunit 14
RHOG	0.00823387887036817	ras homolog family member G
ZFAND1	0.008255	zinc finger AN1-type containing 1
RHOF	0.008306235015273401	ras homolog family member F, filopodia associated
DUSP2	0.008309124995049669	dual specificity phosphatase 2
JKAMP	0.00833575734337896	JNK1/MAPK8 associated membrane protein
CADPS2	0.008369999999999999	calcium dependent secretion activator 2
SCAMP2	0.008380539128884047	secretory carrier membrane protein 2
CXCL16	0.008395	C-X-C motif chemokine ligand 16
TLL2	0.00840401157623191	tolloid like 2
C6orf165	0.008427491484582111	cilia and flagella associated protein 206
ADAT1	0.008430931966250865	adenosine deaminase tRNA specific 1
BRMS1L	0.008449203619497683	BRMS1 like transcriptional repressor
ZBTB7A	0.008484775171888205	zinc finger and BTB domain containing 7A
HOTAIR	0.00851	HOX transcript antisense RNA
MCF2	0.00851	MCF.2 cell line derived transforming sequence
AGBL5	0.008515884483300023	AGBL carboxypeptidase 5
DMRTC2	0.008521270500558628	DMRT like family C2
AMPD2	0.00854857052883569	adenosine monophosphate deaminase 2
CNOT7	0.008548605973819061	CCR4-NOT transcription complex subunit 7
ASPH	0.008572952766735357	aspartate beta-hydroxylase
GALNT7	0.0086003875	polypeptide N-acetylgalactosaminyltransferase 7
TSR1	0.0086325	TSR1 ribosome maturation factor
C1orf180	0.00867299075057958	long intergenic non-protein coding RNA 1555
MARCHF6	0.008695000000000001	membrane associated ring-CH-type finger 6
ANK3	0.008731113601910801	ankyrin 3
MMP17	0.008733216790856611	matrix metallopeptidase 17
COPS7B	0.008757693751430347	COP9 signalosome subunit 7B
TEX2	0.0088	testis expressed 2
C19orf43	0.00880218648616374	telomerase RNA component interacting RNase
KIAA1324	0.008825	endosome-lysosome associated apoptosis and autophagy regulator 1
OLAH	0.008830000000000001	oleoyl-ACP hydrolase
HGD	0.008834999999999999	homogentisate 1,2-dioxygenase
TMEM17	0.008837533056704035	transmembrane protein 17
RAB40B	0.008843499999999999	RAB40B, member RAS oncogene family
HIP1	0.008844999999999999	huntingtin interacting protein 1
NUB1	0.00885560359454019	negative regulator of ubiquitin like proteins 1
C1orf86	0.008861860013938449	FA core complex associated protein 20
TYW3	0.008872525432860863	tRNA-yW synthesizing protein 3 homolog
FHOD1	0.0089035	formin homology 2 domain containing 1
CLIC3	0.00895992508117651	chloride intracellular channel 3
UTP11L	0.008999	UTP11 small subunit processome component
GPD1L	0.009	glycerol-3-phosphate dehydrogenase 1 like
ANKRD40	0.009013091628230965	ankyrin repeat domain 40
TNRC18	0.009025	trinucleotide repeat containing 18
KRT222	0.009049	keratin 222
THRA	0.009050043150000001	thyroid hormone receptor alpha
AMN	0.009058879669767157	amnion associated transmembrane protein
DYNC1LI1	0.009060871753424822	dynein cytoplasmic 1 light intermediate chain 1
NUDCD2	0.00906914360587757	NudC domain containing 2
ARFGAP1	0.009103770633984128	ADP ribosylation factor GTPase activating protein 1
NDUFAF4	0.009125	NADH:ubiquinone oxidoreductase complex assembly factor 4
REEP1	0.0091307	receptor accessory protein 1
MAN1B1	0.009145	mannosidase alpha class 1B member 1
ITGB6	0.009173465082773318	integrin subunit beta 6
PIGO	0.009184999999999999	phosphatidylinositol glycan anchor biosynthesis class O
RNF19B	0.00918659931298699	ring finger protein 19B
FNBP1L	0.009208780617535783	formin binding protein 1 like
CEP70	0.009209360543794946	centrosomal protein 70
BMP4	0.009229	bone morphogenetic protein 4
SNORD17	0.009237249237752602	small nucleolar RNA, C/D box 17
RTN3	0.009245050747050607	reticulon 3
KDM5C	0.00924541230466385	lysine demethylase 5C
TET3	0.009247426074406945	tet methylcytosine dioxygenase 3
RNF167	0.009292327867808387	ring finger protein 167
KLHL7	0.009300000000000001	kelch like family member 7
GLTSCR2	0.009317832251455048	NOP53 ribosome biogenesis factor
GIT1	0.009320897866467564	GIT ArfGAP 1
ACOT6	0.009329875438088827	acyl-CoA thioesterase 6
GGCT	0.009330449999999999	gamma-glutamylcyclotransferase
LRP10	0.009332505192021615	LDL receptor related protein 10
SLC26A9	0.0093515	solute carrier family 26 member 9
SLC16A14	0.0093765	solute carrier family 16 member 14
TPCN1	0.009377400000000001	two pore segment channel 1
DUSP22	0.009406815493386535	dual specificity phosphatase 22
LEMD1	0.009430000000000001	LEM domain containing 1
IGF2BP3	0.00944	insulin like growth factor 2 mRNA binding protein 3
ZDHHC2	0.009456972095453512	zinc finger DHHC-type palmitoyltransferase 2
HORMAD1	0.009484999999999999	HORMA domain containing 1
PCGF5	0.009498687628674386	polycomb group ring finger 5
STK33	0.00952	serine/threonine kinase 33
FAM3A	0.009522935887879223	FAM3 metabolism regulating signaling molecule A
C1orf127	0.009525	chromosome 1 open reading frame 127
MSX2	0.00954945	msh homeobox 2
IL3RA	0.00955	interleukin 3 receptor subunit alpha
S100B	0.009555	S100 calcium binding protein B
KCNK1	0.009558515548197838	potassium two pore domain channel subfamily K member 1
CORO2A	0.00960203	coronin 2A
ATG16L1	0.009615	autophagy related 16 like 1
THAP3	0.009628311292845746	THAP domain containing 3
DEDD2	0.009645448583002807	death effector domain containing 2
C9orf170	0.009685	long intergenic non-protein coding RNA 2872
TSN	0.00969720057414335	translin
MAST3	0.009704900104625892	microtubule associated serine/threonine kinase 3
LOC641515	0.00971183553731289	
EIF4G1	0.009718374108563856	eukaryotic translation initiation factor 4 gamma 1
VSTM5	0.009733125362891103	V-set and transmembrane domain containing 5
HSPG2	0.00973923647398936	heparan sulfate proteoglycan 2
CBLN3	0.009748775005293446	cerebellin 3 precursor
LETM1	0.00988309326313656	leucine zipper and EF-hand containing transmembrane protein 1
INPP4B	0.0098995	inositol polyphosphate-4-phosphatase type II B
IL16	0.009920557643590625	interleukin 16
FGFBP1	0.009975000000000001	fibroblast growth factor binding protein 1
NTM	0.009980715612637038	neurotrimin
TRIB3	0.010021928335647395	tribbles pseudokinase 3
KIAA1161	0.010025	myogenesis regulating glycosidase (putative)
TMEM233	0.010038010028032538	transmembrane protein 233
CANT1	0.010045	calcium activated nucleotidase 1
SCNN1A	0.010045	sodium channel epithelial 1 subunit alpha
SERPINB12	0.010048997631340914	serpin family B member 12
DEK	0.01005	DEK proto-oncogene
INPP1	0.01005757554295109	inositol polyphosphate-1-phosphatase
GLYCAM1	0.010100669999999999	glycosylation dependent cell adhesion molecule 1 (pseudogene)
TFAP2B	0.01014	transcription factor AP-2 beta
PRDM16	0.01015	PR/SET domain 16
TMIE	0.010169049999999999	transmembrane inner ear
PSIP1	0.010172	PC4 and SFRS1 interacting protein 1
JTB	0.010172459091544963	jumping translocation breakpoint
ZNF639	0.01018735100488893	zinc finger protein 639
CSK	0.01021	C-terminal Src kinase
TNFRSF25	0.010239461865352349	TNF receptor superfamily member 25
PPP1R14D	0.010248	protein phosphatase 1 regulatory inhibitor subunit 14D
CPT1A	0.010254277646391027	carnitine palmitoyltransferase 1A
EI24	0.010347229168207095	EI24 autophagy associated transmembrane protein
FBXL13	0.010360000000000001	F-box and leucine rich repeat protein 13
LANCL1	0.01039973927120787	LanC like 1
DLGAP4	0.010404244123530599	DLG associated protein 4
SLC2A4RG	0.010413181824342999	SLC2A4 regulator
TNFRSF6B	0.010446506895407097	TNF receptor superfamily member 6b
MED30	0.010459999999999999	mediator complex subunit 30
LINC00161	0.01047352764568933	long intergenic non-protein coding RNA 161
GPR137B	0.010485470116760227	G protein-coupled receptor 137B
C7orf60	0.010495	base methyltransferase of 25S rRNA 2 homolog
QTRT1	0.010500146593314434	queuine tRNA-ribosyltransferase catalytic subunit 1
CAMK1G	0.010508346183320059	calcium/calmodulin dependent protein kinase IG
