Gene	p avg	Name
RAB2A	0.022435	RAB2A, member RAS oncogene family
CYB5R3	0.022449999999999998	cytochrome b5 reductase 3
YPEL5	0.022495	yippee like 5
RXRA	0.02255	retinoid X receptor alpha
RPL29	0.022649999999999997	ribosomal protein L29
ZNF655	0.02265	zinc finger protein 655
TEP1	0.02269	telomerase associated protein 1
UNC45A	0.0227948	unc-45 myosin chaperone A
SEC63	0.02284	SEC63 homolog, protein translocation regulator
WDR70	0.02287	WD repeat domain 70
PDCD5	0.0229	programmed cell death 5
RAB27B	0.022935999999999998	RAB27B, member RAS oncogene family
MAL2	0.023	mal, T cell differentiation protein 2
MSTO1	0.023	misato mitochondrial distribution and morphology regulator 1
ZC3H7B	0.02315	zinc finger CCCH-type containing 7B
ELAC1	0.02315	elaC ribonuclease Z 1
EMC1	0.023200000000000002	ER membrane protein complex subunit 1
ZFPL1	0.02325	zinc finger protein like 1
FAM109A	0.023285	PH domain containing endocytic trafficking adaptor 1
NUDCD3	0.02331	NudC domain containing 3
PEX13	0.02335	peroxisomal biogenesis factor 13
RAB33B	0.023350000000000003	RAB33B, member RAS oncogene family
FBXL6	0.02336	F-box and leucine rich repeat protein 6
UBE4A	0.023405000000000002	ubiquitination factor E4A
SETD3	0.023545	SET domain containing 3, actin histidine methyltransferase
ARHGAP24	0.02355	Rho GTPase activating protein 24
ALOX15B	0.023551	arachidonate 15-lipoxygenase type B
RIPK1	0.02365	receptor interacting serine/threonine kinase 1
GTF2H3	0.0237	general transcription factor IIH subunit 3
IMPA1	0.02385	inositol monophosphatase 1
LARP4	0.02385	La ribonucleoprotein 4
NPEPPS	0.02385	aminopeptidase puromycin sensitive
ZNF865	0.023895	zinc finger protein 865
CHMP7	0.023899999999999998	charged multivesicular body protein 7
GSTA4	0.02392	glutathione S-transferase alpha 4
RTFDC1	0.024	replication termination factor 2
THUMPD3	0.02403	THUMP domain containing 3
RBP7	0.024100000000000003	retinol binding protein 7
FUS	0.024125	FUS RNA binding protein
C1orf109	0.02418	chromosome 1 open reading frame 109
RPS24	0.024185	ribosomal protein S24
PCSK6	0.02425	proprotein convertase subtilisin/kexin type 6
KIF21A	0.0243	kinesin family member 21A
CLGN	0.0243545	calmegin
CCDC157	0.024425000000000002	coiled-coil domain containing 157
CTTNBP2	0.02445	cortactin binding protein 2
GBA	0.024469499999999998	glucosylceramidase beta
NCCRP1	0.0245	NCCRP1, F-box associated domain containing
ARRDC1	0.0246	arrestin domain containing 1
PDRG1	0.024829999999999998	p53 and DNA damage regulated 1
THNSL1	0.0249	threonine synthase like 1
NAB1	0.0249	NGFI-A binding protein 1
NTMT1	0.0249	N-terminal Xaa-Pro-Lys N-methyltransferase 1
PTOV1	0.02505	PTOV1 extended AT-hook containing adaptor protein
LSM14B	0.0251	LSM family member 14B
ZBTB4	0.02515	zinc finger and BTB domain containing 4
MAGED1	0.02515	MAGE family member D1
LAMA1	0.02515	laminin subunit alpha 1
SEC24A	0.025155000000000004	SEC24 homolog A, COPII coat complex component
MCRIP1	0.02518	MAPK regulated corepressor interacting protein 1
KCTD15	0.0252	potassium channel tetramerization domain containing 15
ERMP1	0.025259350000000003	endoplasmic reticulum metallopeptidase 1
BRD9	0.025275	bromodomain containing 9
RPL18A	0.0253	ribosomal protein L18a
NAA35	0.02532	N-alpha-acetyltransferase 35, NatC auxiliary subunit
CAND2	0.025349999999999998	cullin associated and neddylation dissociated 2 (putative)
BNIP1	0.02565	BCL2 interacting protein 1
FAM84B	0.0257	LRAT domain containing 2
ATP6V0A4	0.02574	ATPase H+ transporting V0 subunit a4
MLLT1	0.025755	MLLT1 super elongation complex subunit
MORF4L1	0.02583	mortality factor 4 like 1
AGPAT2	0.025869999999999997	1-acylglycerol-3-phosphate O-acyltransferase 2
ARFGAP1	0.026002684999999998	ADP ribosylation factor GTPase activating protein 1
KRT75	0.026099999999999998	keratin 75
WBP2	0.026102300000000002	WW domain binding protein 2
LDLR	0.0261578	low density lipoprotein receptor
MID1IP1	0.026199999999999998	MID1 interacting protein 1
FAM184B	0.0262	family with sequence similarity 184 member B
PSME4	0.0263	proteasome activator subunit 4
TMED10	0.026455	transmembrane p24 trafficking protein 10
CEP290	0.026645	centrosomal protein 290
MECR	0.02668	mitochondrial trans-2-enoyl-CoA reductase
TNFSF10	0.026709999999999998	TNF superfamily member 10
S100A1	0.02675	S100 calcium binding protein A1
FYTTD1	0.02677	forty-two-three domain containing 1
SCYL1	0.0268	SCY1 like pseudokinase 1
ITPA	0.026805	inosine triphosphatase
PRPS2	0.02685	phosphoribosyl pyrophosphate synthetase 2
RAD21	0.02685	RAD21 cohesin complex component
ACSF2	0.026971	acyl-CoA synthetase family member 2
FOXK2	0.026995	forkhead box K2
ITGA3	0.0271	integrin subunit alpha 3
GLB1	0.027124999999999996	galactosidase beta 1
STX16	0.02725	syntaxin 16
MPDU1	0.027299999999999998	mannose-P-dolichol utilization defect 1
HSBP1	0.0274	heat shock factor binding protein 1
RRN3	0.02742	RRN3 homolog, RNA polymerase I transcription factor
RPL37A	0.02745	ribosomal protein L37a
FAM83H	0.02747	family with sequence similarity 83 member H
KRT38	0.027565	keratin 38
EXOC4	0.02761915	exocyst complex component 4
FAM129B	0.02763	niban apoptosis regulator 2
TOR1AIP2	0.027795	torsin 1A interacting protein 2
RBM15B	0.02787	RNA binding motif protein 15B
DLG5	0.027905	discs large MAGUK scaffold protein 5
DBN1	0.02795	drebrin 1
LPCAT1	0.0280004575	lysophosphatidylcholine acyltransferase 1
ZADH2	0.028050000000000002	prostaglandin reductase 3
LCLAT1	0.028109500000000003	lysocardiolipin acyltransferase 1
BNIP2	0.028125	BCL2 interacting protein 2
CLCN3	0.028200000000000003	chloride voltage-gated channel 3
RALGAPA2	0.02822	Ral GTPase activating protein catalytic subunit alpha 2
PTK6	0.028249999999999997	protein tyrosine kinase 6
CD46	0.028310000000000002	CD46 molecule
MTHFD2L	0.0284	methylenetetrahydrofolate dehydrogenase (NADP+ dependent) 2 like
DDT	0.02855	D-dopachrome tautomerase
GPRC5A	0.02855	G protein-coupled receptor class C group 5 member A
DPM1	0.028567	dolichyl-phosphate mannosyltransferase subunit 1, catalytic
ELOVL5	0.0286	ELOVL fatty acid elongase 5
RPAP1	0.0286	RNA polymerase II associated protein 1
CANT1	0.02868	calcium activated nucleotidase 1
STAG1	0.0287	stromal antigen 1
ADAM10	0.0287000785	ADAM metallopeptidase domain 10
TIPIN	0.0288	TIMELESS interacting protein
PDCD4	0.0288	programmed cell death 4
MED8	0.028967	mediator complex subunit 8
GAK	0.02905	cyclin G associated kinase
HNRNPM	0.02915	heterogeneous nuclear ribonucleoprotein M
ASNA1	0.029150000000000002	guided entry of tail-anchored proteins factor 3, ATPase
DHRS2	0.0293	dehydrogenase/reductase 2
MRPL42	0.0293	mitochondrial ribosomal protein L42
APOBEC3A_B	0.02934	APOBEC3A and APOBEC3B deletion hybrid
TFAP2A	0.029500000000000002	transcription factor AP-2 alpha
STIP1	0.029519999999999998	stress induced phosphoprotein 1
VAMP4	0.029615	vesicle associated membrane protein 4
RAB11B	0.029654999999999997	RAB11B, member RAS oncogene family
CCDC106	0.029845000000000003	coiled-coil domain containing 106
FNTA	0.029949999999999997	farnesyltransferase, CAAX box, alpha
INTS7	0.029949999999999997	integrator complex subunit 7
PDIA3	0.030150000000000003	protein disulfide isomerase family A member 3
CRELD1	0.030199999999999998	cysteine rich with EGF like domains 1
VPS33A	0.03025	VPS33A core subunit of CORVET and HOPS complexes
YES1	0.03025	YES proto-oncogene 1, Src family tyrosine kinase
RFFL	0.03032	ring finger and FYVE like domain containing E3 ubiquitin protein ligase
MORC4	0.030350000000000002	MORC family CW-type zinc finger 4
ABCC4	0.030400000000000003	ATP binding cassette subfamily C member 4
SKP1	0.030449999999999998	S-phase kinase associated protein 1
PGLS	0.030600000000000002	6-phosphogluconolactonase
PRPSAP1	0.03075	phosphoribosyl pyrophosphate synthetase associated protein 1
UBR3	0.03075	ubiquitin protein ligase E3 component n-recognin 3
RPS8	0.030799999999999998	ribosomal protein S8
ZW10	0.0308	zw10 kinetochore protein
SSR4	0.030815	signal sequence receptor subunit 4
USP37	0.031	ubiquitin specific peptidase 37
CBX1	0.031240000000000004	chromobox 1
RFXANK	0.0314	regulatory factor X associated ankyrin containing protein
LSM6	0.03155	LSM6 homolog, U6 small nuclear RNA and mRNA degradation associated
TRPT1	0.031645	tRNA phosphotransferase 1
ZDHHC20	0.031667	zinc finger DHHC-type palmitoyltransferase 20
RCOR1	0.0317	REST corepressor 1
GALNT3	0.031715	polypeptide N-acetylgalactosaminyltransferase 3
SRSF4	0.031799999999999995	serine and arginine rich splicing factor 4
RAP2C	0.03185	RAP2C, member of RAS oncogene family
NPLOC4	0.0319	NPL4 homolog, ubiquitin recognition factor
COPG1	0.031932	COPI coat complex subunit gamma 1
YIPF3	0.032	Yip1 domain family member 3
SCYL3	0.0320625	SCY1 like pseudokinase 3
PPP6R3	0.032239000000000004	protein phosphatase 6 regulatory subunit 3
KDM4B	0.03225	lysine demethylase 4B
CASC4	0.0323	golgi membrane protein 2
JAG1	0.032529999999999996	jagged canonical Notch ligand 1
TMTC3	0.032535	transmembrane O-mannosyltransferase targeting cadherins 3
SPATA5	0.03255	spermatogenesis associated 5
METTL21A	0.0326	methyltransferase 21A, HSPA lysine
AP1G1	0.03265	adaptor related protein complex 1 subunit gamma 1
NT5DC2	0.0327535	5'-nucleotidase domain containing 2
KRT18	0.03285	keratin 18
PBDC1	0.03285	polysaccharide biosynthesis domain containing 1
C2orf54	0.032895	mab-21 like 4
NCOA3	0.033135000000000005	nuclear receptor coactivator 3
FKBP8	0.03315	FKBP prolyl isomerase 8
GSK3B	0.0332	glycogen synthase kinase 3 beta
PSMD5	0.0332	proteasome 26S subunit, non-ATPase 5
CCDC115	0.033215	coiled-coil domain containing 115
ZMYM5	0.033229999999999996	zinc finger MYM-type containing 5
KMT2D	0.03329	lysine methyltransferase 2D
DNAJA4	0.033455	DnaJ heat shock protein family (Hsp40) member A4
SPATA18	0.0335	spermatogenesis associated 18
ITGAV	0.0336	integrin subunit alpha V
PTGES2	0.03364	prostaglandin E synthase 2
PPP1CA	0.0337	protein phosphatase 1 catalytic subunit alpha
PLD2	0.03375	phospholipase D2
KAT2A	0.03375	lysine acetyltransferase 2A
HP1BP3	0.03385	heterochromatin protein 1 binding protein 3
DNPH1	0.033866	2'-deoxynucleoside 5'-phosphate N-hydrolase 1
LAP3	0.03395	leucine aminopeptidase 3
CIR1	0.034035	corepressor interacting with RBPJ, CIR1
USO1	0.03405	USO1 vesicle transport factor
ETFA	0.03405	electron transfer flavoprotein subunit alpha
NAV1	0.03405	neuron navigator 1
STAU2	0.03405	staufen double-stranded RNA binding protein 2
RFX5	0.034205	regulatory factor X5
PEBP1	0.03425	phosphatidylethanolamine binding protein 1
SURF4	0.034251	surfeit 4
HMGCL	0.03433	3-hydroxy-3-methylglutaryl-CoA lyase
MICU2	0.03445	mitochondrial calcium uptake 2
FAM193B	0.03461	family with sequence similarity 193 member B
REEP3	0.034734999999999995	receptor accessory protein 3
GON7	0.03475	GON7 subunit of KEOPS complex
WBP11	0.0348	WW domain binding protein 11
GAPVD1	0.03505	GTPase activating protein and VPS9 domains 1
CMC4	0.03505	C-X9-C motif containing 4
EXOC1	0.03505	exocyst complex component 1
EPPK1	0.0351	epiplakin 1
IRS2	0.0351	insulin receptor substrate 2
EYA3	0.03525	EYA transcriptional coactivator and phosphatase 3
LBP	0.035250000000000004	lipopolysaccharide binding protein
PLEKHA6	0.035395	pleckstrin homology domain containing A6
ZBTB40	0.035449999999999995	zinc finger and BTB domain containing 40
THOP1	0.03545	thimet oligopeptidase 1
TFAP2E	0.035919999999999994	transcription factor AP-2 epsilon
RRBP1	0.035949999999999996	ribosome binding protein 1
KHK	0.036000000000000004	ketohexokinase
SPTLC3	0.0361	serine palmitoyltransferase long chain base subunit 3
STARD9	0.03615	StAR related lipid transfer domain containing 9
PGM3	0.03615	phosphoglucomutase 3
TMOD2	0.03615	tropomodulin 2
CCDC61	0.036199999999999996	coiled-coil domain containing 61
WDFY3	0.0362805	WD repeat and FYVE domain containing 3
ALG2	0.0363	ALG2 alpha-1,3/1,6-mannosyltransferase
AKR7A2	0.036309999999999995	aldo-keto reductase family 7 member A2
GTDC1	0.036449999999999996	glycosyltransferase like domain containing 1
CDC42BPB	0.036449999999999996	CDC42 binding protein kinase beta
LRRC47	0.0365	leucine rich repeat containing 47
CEP170B	0.036518	centrosomal protein 170B
PSIP1	0.0367465	PC4 and SFRS1 interacting protein 1
C2orf49	0.036951	chromosome 2 open reading frame 49
CASP3	0.037	caspase 3
GPR108	0.037175	G protein-coupled receptor 108
C16orf58	0.037200000000000004	RUS family member 1
RGS10	0.037225	regulator of G protein signaling 10
ILVBL	0.037325	ilvB acetolactate synthase like
GGCX	0.0374	gamma-glutamyl carboxylase
PLA2G12A	0.03745	phospholipase A2 group XIIA
ATP6V1C2	0.0375	ATPase H+ transporting V1 subunit C2
TECPR1	0.03755	tectonin beta-propeller repeat containing 1
NCOR1	0.03765	nuclear receptor corepressor 1
COQ10B	0.03783	coenzyme Q10B
FREM2	0.038040000000000004	FRAS1 related extracellular matrix 2
LRRC1	0.03812	leucine rich repeat containing 1
QTRT1	0.038235	queuine tRNA-ribosyltransferase catalytic subunit 1
ABHD11	0.03825463	abhydrolase domain containing 11
TCEA1	0.03858	transcription elongation factor A1
IGSF3	0.038650000000000004	immunoglobulin superfamily member 3
LUC7L	0.03873	LUC7 like
ICA1	0.03875	islet cell autoantigen 1
HMOX2	0.03875	heme oxygenase 2
COMMD10	0.038849999999999996	COMM domain containing 10
RAB22A	0.038865	RAB22A, member RAS oncogene family
MARVELD2	0.039	MARVEL domain containing 2
HSPBP1	0.03905	HSPA (Hsp70) binding protein 1
DYNC1LI1	0.0391	dynein cytoplasmic 1 light intermediate chain 1
SEC24D	0.039135	SEC24 homolog D, COPII coat complex component
DNAAF2	0.039150000000000004	dynein axonemal assembly factor 2
EIF1B	0.0392	eukaryotic translation initiation factor 1B
APOOL	0.039215	apolipoprotein O like
PEX26	0.039235	peroxisomal biogenesis factor 26
PDPK1	0.03925	3-phosphoinositide dependent protein kinase 1
DOPEY2	0.0393	DOP1 leucine zipper like protein B
SPAG9	0.039304825	sperm associated antigen 9
ARMCX2	0.03938	armadillo repeat containing X-linked 2
OXA1L	0.03945	OXA1L mitochondrial inner membrane protein
GSKIP	0.03945	GSK3B interacting protein
ACOX1	0.039463	acyl-CoA oxidase 1
MED13L	0.039599999999999996	mediator complex subunit 13L
MBNL1	0.0397	muscleblind like splicing regulator 1
TSNAX	0.0397	translin associated factor X
RGPD3	0.03975	RANBP2 like and GRIP domain containing 3
CSNK1D	0.03984	casein kinase 1 delta
YIPF6	0.039850000000000003	Yip1 domain family member 6
IRF2BPL	0.0399	interferon regulatory factor 2 binding protein like
TFAP2B	0.040100000000000004	transcription factor AP-2 beta
OPLAH	0.040115000000000005	5-oxoprolinase, ATP-hydrolysing
TYW1	0.040150000000000005	tRNA-yW synthesizing protein 1 homolog
PREX1	0.0402	phosphatidylinositol-3,4,5-trisphosphate dependent Rac exchange factor 1
PAFAH1B1	0.04041	platelet activating factor acetylhydrolase 1b regulatory subunit 1
KMT2C	0.04047	lysine methyltransferase 2C
PFDN2	0.04065	prefoldin subunit 2
TARBP1	0.040799999999999996	TAR (HIV-1) RNA binding protein 1
RRAGA	0.0408	Ras related GTP binding A
UFSP2	0.04085	UFM1 specific peptidase 2
DYNC2H1	0.04095	dynein cytoplasmic 2 heavy chain 1
DNAJC30	0.041048499999999995	DnaJ heat shock protein family (Hsp40) member C30
RNASEH2A	0.04124	ribonuclease H2 subunit A
PRPSAP2	0.0413	phosphoribosyl pyrophosphate synthetase associated protein 2
TBCD	0.041325	tubulin folding cofactor D
TXNDC11	0.041499999999999995	thioredoxin domain containing 11
N4BP2L1	0.0416	NEDD4 binding protein 2 like 1
LRCH4	0.0416185	leucine rich repeats and calponin homology domain containing 4
SEPTIN9	0.041625	septin 9
KNSTRN	0.0417	kinetochore localized astrin (SPAG5) binding protein
NOL4L	0.04185	nucleolar protein 4 like
GNPAT	0.04196999999999999	glyceronephosphate O-acyltransferase
TMX4	0.042050000000000004	thioredoxin related transmembrane protein 4
C5orf15	0.04218	chromosome 5 open reading frame 15
ZNF629	0.042249999999999996	zinc finger protein 629
CROCC	0.04225	ciliary rootlet coiled-coil, rootletin
MOV10	0.0424	Mov10 RISC complex RNA helicase
NBEAL1	0.042499999999999996	neurobeachin like 1
KATNAL2	0.042499999999999996	katanin catalytic subunit A1 like 2
AHSA1	0.04254	activator of HSP90 ATPase activity 1
LDLRAP1	0.042609499999999995	low density lipoprotein receptor adaptor protein 1
MATK	0.04265	megakaryocyte-associated tyrosine kinase
PPP2R5E	0.042660000000000003	protein phosphatase 2 regulatory subunit B'epsilon
OGT	0.0429	O-linked N-acetylglucosamine (GlcNAc) transferase
NR1D1	0.0429	nuclear receptor subfamily 1 group D member 1
GTF3C2	0.0429	general transcription factor IIIC subunit 2
ASCC3	0.043	activating signal cointegrator 1 complex subunit 3
ADNP	0.0432	activity dependent neuroprotector homeobox
ZDHHC8	0.0433	zinc finger DHHC-type palmitoyltransferase 8
STIM2	0.0433	stromal interaction molecule 2
SECISBP2	0.04333	SECIS binding protein 2
ZDHHC13	0.043335000000000005	zinc finger DHHC-type palmitoyltransferase 13
PMVK	0.043399999999999994	phosphomevalonate kinase
DCAF10	0.04355	DDB1 and CUL4 associated factor 10
DIS3L2	0.04375	DIS3 like 3'-5' exoribonuclease 2
NUDT5	0.0439	nudix hydrolase 5
TRIM32	0.043949999999999996	tripartite motif containing 32
PYURF	0.044	PIGY upstream open reading frame
TSEN34	0.0441	tRNA splicing endonuclease subunit 34
MTFR1L	0.0441	mitochondrial fission regulator 1 like
PACSIN2	0.044135	protein kinase C and casein kinase substrate in neurons 2
ERLEC1	0.044149999999999995	endoplasmic reticulum lectin 1
REEP5	0.044199999999999996	receptor accessory protein 5
ARHGEF2	0.044255	Rho/Rac guanine nucleotide exchange factor 2
GCN1	0.04426	GCN1 activator of EIF2AK4
CAB39L	0.044325	calcium binding protein 39 like
RPS25	0.0445	ribosomal protein S25
EXOC2	0.04467	exocyst complex component 2
SLFN5	0.04475162	schlafen family member 5
IRF3	0.0448	interferon regulatory factor 3
TTI1	0.0448	TELO2 interacting protein 1
HPRT1	0.04481	hypoxanthine phosphoribosyltransferase 1
SNX33	0.04485	sorting nexin 33
RAP1GAP	0.044895000000000004	RAP1 GTPase activating protein
CERS6	0.044899999999999995	ceramide synthase 6
WDR47	0.044915	WD repeat domain 47
G6PD	0.04493	glucose-6-phosphate dehydrogenase
SPRYD7	0.044950000000000004	SPRY domain containing 7
NBL1	0.04505	NBL1, DAN family BMP antagonist
NAT14	0.04507	N-acetyltransferase 14 (putative)
HMGN2	0.0451	high mobility group nucleosomal binding domain 2
TSSC4	0.04515	tumor suppressing subtransferable candidate 4
TGFB2	0.045265	transforming growth factor beta 2
TRAPPC3	0.045399999999999996	trafficking protein particle complex subunit 3
POGLUT1	0.04548	protein O-glucosyltransferase 1
PYCR1	0.0455	pyrroline-5-carboxylate reductase 1
MBD3	0.0455259	methyl-CpG binding domain protein 3
ZKSCAN4	0.0456	zinc finger with KRAB and SCAN domains 4
