Gene	Summed p values	Name
ALOX15B	0.19972036089553005	arachidonate 15-lipoxygenase type B
C10orf54	0.19981168883723743	V-set immunoregulatory receptor
S100A1	0.19992953489974208	S100 calcium binding protein A1
LONRF2	0.20032233348205458	LON peptidase N-terminal domain and ring finger 2
H1FX	0.20083318543009815	H1.10 linker histone
USP28	0.20105872914622996	ubiquitin specific peptidase 28
IPO9	0.20217264296865417	importin 9
PLEKHG4B	0.20220015416071307	pleckstrin homology and RhoGEF domain containing G4B
GLTSCR1L	0.2024083420985961	BICRA like chromatin remodeling complex associated protein
CSNK1G1	0.2024834083811935	casein kinase 1 gamma 1
LZTS2	0.20252157371120946	leucine zipper tumor suppressor 2
VPS33A	0.2032841318423293	VPS33A core subunit of CORVET and HOPS complexes
RAD21	0.20339034283077345	RAD21 cohesin complex component
TGFBR1	0.20367609969926123	transforming growth factor beta receptor 1
GPRC5C	0.20480241881482134	G protein-coupled receptor class C group 5 member C
FAM49A	0.20490042628277624	CYFIP related Rac1 interactor A
IRS2	0.20493761628837567	insulin receptor substrate 2
FEM1C	0.2050663457408565	fem-1 homolog C
MDP1	0.205070370569656	magnesium dependent phosphatase 1
ELF2	0.20518037086223812	E74 like ETS transcription factor 2
USH2A	0.2051830090867155	usherin
PRPSAP2	0.20526570926195722	phosphoribosyl pyrophosphate synthetase associated protein 2
PCBP2	0.2053471593670012	poly(rC) binding protein 2
GTF3C1	0.20579662267691023	general transcription factor IIIC subunit 1
TCEA2	0.2064217055741566	transcription elongation factor A2
TET3	0.20647853046783063	tet methylcytosine dioxygenase 3
OSBPL1A	0.20745458515979337	oxysterol binding protein like 1A
RFX5	0.20788127807474363	regulatory factor X5
RALGAPA2	0.20788462132664903	Ral GTPase activating protein catalytic subunit alpha 2
TMED7-TICAM2	0.2081253734854855	TMED7-TICAM2 readthrough
STT3B	0.2082409248007846	STT3 oligosaccharyltransferase complex catalytic subunit B
PLD2	0.20827684145256237	phospholipase D2
DNAH8	0.20935458013916397	dynein axonemal heavy chain 8
KPTN	0.2095542915990651	kaptin, actin binding protein
RBBP8NL	0.20998197965655793	RBBP8 N-terminal like
MGEA5	0.21008591218658473	O-GlcNAcase
PHKA1	0.2108399285150938	phosphorylase kinase regulatory subunit alpha 1
CLIC3	0.21154117533569203	chloride intracellular channel 3
PPDPF	0.2121972378662365	pancreatic progenitor cell differentiation and proliferation factor
DGKE	0.2125899240430285	diacylglycerol kinase epsilon
COQ7	0.21260295998277245	coenzyme Q7, hydroxylase
TTI1	0.21271273150454878	TELO2 interacting protein 1
UBA2	0.21291311912577487	ubiquitin like modifier activating enzyme 2
CBX7	0.2132152557382845	chromobox 7
ATRAID	0.21351257963254353	all-trans retinoic acid induced differentiation factor
MID2	0.21368476653824514	midline 2
SEC24A	0.21394272907473932	SEC24 homolog A, COPII coat complex component
PEX16	0.21456292073853553	peroxisomal biogenesis factor 16
RPL17-C18orf32	0.21476787537004216	RPL17-C18orf32 readthrough
VAMP4	0.21534101132989478	vesicle associated membrane protein 4
TMEM57	0.21539958144762186	macoilin 1
OS9	0.21586543007983391	OS9 endoplasmic reticulum lectin
ATG16L1	0.215877404064103	autophagy related 16 like 1
SEC22A	0.21624256520493496	SEC22 homolog A, vesicle trafficking protein
GTF2H2C	0.21670403303919367	GTF2H2 family member C
PBDC1	0.21705823739100225	polysaccharide biosynthesis domain containing 1
CCDC6	0.2173975478694396	coiled-coil domain containing 6
PTRH2	0.21761744849745615	peptidyl-tRNA hydrolase 2
SYNJ2BP	0.2177811446221227	synaptojanin 2 binding protein
MAPT	0.21791425170534603	microtubule associated protein tau
CCDC115	0.21819828636377336	coiled-coil domain containing 115
LDLR	0.21833633530969157	low density lipoprotein receptor
GPRASP2	0.21838699659261346	G protein-coupled receptor associated sorting protein 2
MTFR1L	0.21840571561817942	mitochondrial fission regulator 1 like
TNS4	0.21896065142069868	tensin 4
PHF12	0.21957525605934633	PHD finger protein 12
CDKN2A	0.22043915374845718	cyclin dependent kinase inhibitor 2A
DYNC1H1	0.22061497119461498	dynein cytoplasmic 1 heavy chain 1
PRODH	0.22247604331587856	proline dehydrogenase 1
SYNJ2BP-COX16	0.2235284921016102	SYNJ2BP-COX16 readthrough
SNX10	0.22381123577280884	sorting nexin 10
GCOM1	0.22484979658595003	GCOM1, MYZAP-POLR2M combined locus
PCDHB2	0.22488919794346865	protocadherin beta 2
DDT	0.22489544945080292	D-dopachrome tautomerase
KCTD15	0.22550444786970222	potassium channel tetramerization domain containing 15
ABCF2	0.2256978640161457	ATP binding cassette subfamily F member 2
POR	0.22625193016818554	cytochrome p450 oxidoreductase
TRIM3	0.22638327900798183	tripartite motif containing 3
SCG3	0.22716613751710255	secretogranin III
MAGED1	0.22723883389874397	MAGE family member D1
TESK1	0.2273277078790866	testis associated actin remodelling kinase 1
PANK3	0.2274551247208137	pantothenate kinase 3
SYMPK	0.2275564922937488	symplekin scaffold protein
SEL1L	0.22756196597464456	SEL1L adaptor subunit of ERAD E3 ubiquitin ligase
CARS	0.22791769810821905	cysteinyl-tRNA synthetase 1
PEBP1	0.22835079398171784	phosphatidylethanolamine binding protein 1
SLC27A6	0.22856371698828418	solute carrier family 27 member 6
HEATR5A	0.22859597152504835	HEAT repeat containing 5A
NRAP	0.2296169838107551	nebulin related anchoring protein
HIVEP1	0.22980579094996928	HIVEP zinc finger 1
GLRX2	0.2302586960803768	glutaredoxin 2
DCAF16	0.23101258612120984	DDB1 and CUL4 associated factor 16
EMSY	0.23139226424037246	EMSY transcriptional repressor, BRCA2 interacting
FAM160A1	0.2315172025311193	FHF complex subunit HOOK interacting protein 1A
CSTF2T	0.23162973702214132	cleavage stimulation factor subunit 2 tau variant
RDX	0.23306498334811268	radixin
ZFPL1	0.23384517532526788	zinc finger protein like 1
MACC1	0.23489239277497093	MET transcriptional regulator MACC1
AKR7A2	0.2350130071403047	aldo-keto reductase family 7 member A2
REEP5	0.23510549197452274	receptor accessory protein 5
OSBP	0.23553348415671801	oxysterol binding protein
TYW1	0.23568112185160792	tRNA-yW synthesizing protein 1 homolog
SEH1L	0.23583015739770005	SEH1 like nucleoporin
PKMYT1	0.23607598208382707	protein kinase, membrane associated tyrosine/threonine 1
CDC42BPB	0.23661172361543903	CDC42 binding protein kinase beta
AZIN2	0.23671291207243808	antizyme inhibitor 2
RAB22A	0.2370872027433124	RAB22A, member RAS oncogene family
THOP1	0.23743114285891792	thimet oligopeptidase 1
IDE	0.2385751609462777	insulin degrading enzyme
MBD3	0.23885984703916713	methyl-CpG binding domain protein 3
EYA3	0.23893809437979646	EYA transcriptional coactivator and phosphatase 3
ST3GAL1	0.23919175012444444	ST3 beta-galactoside alpha-2,3-sialyltransferase 1
NUFIP2	0.23919655623138647	nuclear FMR1 interacting protein 2
ENTPD2	0.2392738583932672	ectonucleoside triphosphate diphosphohydrolase 2
CDKN2B	0.2398862687631903	cyclin dependent kinase inhibitor 2B
MNS1	0.23990769968910736	meiosis specific nuclear structural 1
UBA52	0.240573127860209	ubiquitin A-52 residue ribosomal protein fusion product 1
TC2N	0.24062693713922817	tandem C2 domains, nuclear
DENND2A	0.24208938241031608	DENN domain containing 2A
LSM7	0.24262961549556172	LSM7 homolog, U6 small nuclear RNA and mRNA degradation associated
KANSL1	0.24324720995637866	KAT8 regulatory NSL complex subunit 1
PTPN3	0.2436608886292832	protein tyrosine phosphatase non-receptor type 3
PPP2R3C	0.2437031351375331	protein phosphatase 2 regulatory subunit B''gamma
SPDEF	0.2439333153533653	SAM pointed domain containing ETS transcription factor
MYH14	0.2440084735710854	myosin heavy chain 14
SLC22A23	0.24406100132364145	solute carrier family 22 member 23
RAD51AP2	0.24414885179853468	RAD51 associated protein 2
ETS2	0.24571971309174526	ETS proto-oncogene 2, transcription factor
ATG5	0.24572416517326884	autophagy related 5
ZNF224	0.24609376828478818	zinc finger protein 224
USF2	0.2461982017005041	upstream transcription factor 2, c-fos interacting
PAK2	0.24679056810873468	p21 (RAC1) activated kinase 2
PIGQ	0.24692076887134567	phosphatidylinositol glycan anchor biosynthesis class Q
CNOT7	0.24878472055703177	CCR4-NOT transcription complex subunit 7
OTUD3	0.24880962334354734	OTU deubiquitinase 3
CERS6	0.24905429534742293	ceramide synthase 6
GAB2	0.24932793591631916	GRB2 associated binding protein 2
GLOD4	0.24990113507027584	glyoxalase domain containing 4
MTERF1	0.25021490651579037	mitochondrial transcription termination factor 1
TOR1AIP2	0.2509006279119711	torsin 1A interacting protein 2
ATF7	0.25096291138633686	activating transcription factor 7
STX5	0.25171790309270015	syntaxin 5
TGFB3	0.2518049535236354	transforming growth factor beta 3
LMO4	0.25194374415595244	LIM domain only 4
KMT2C	0.25198138669869147	lysine methyltransferase 2C
KIAA1211	0.2525580714392723	capping protein inhibiting regulator of actin dynamics
HSPBP1	0.2525933734098067	HSPA (Hsp70) binding protein 1
TP53I11	0.2531943605289111	tumor protein p53 inducible protein 11
CCDC120	0.25347863233820306	coiled-coil domain containing 120
RAP2A	0.25475435682231695	RAP2A, member of RAS oncogene family
DYNC2H1	0.2548598400202651	dynein cytoplasmic 2 heavy chain 1
DNAJA4	0.25518768935602953	DnaJ heat shock protein family (Hsp40) member A4
ATP2A3	0.2565179419770438	ATPase sarcoplasmic/endoplasmic reticulum Ca2+ transporting 3
MTHFR	0.2573171703671093	methylenetetrahydrofolate reductase
YKT6	0.25789968029956906	YKT6 v-SNARE homolog
RBP7	0.25792013683059334	retinol binding protein 7
C15orf57	0.2581429017317321	coiled-coil domain containing 32
ABCG2	0.258310267169108	ATP binding cassette subfamily G member 2 (Junior blood group)
PHACTR2	0.2586140577853534	phosphatase and actin regulator 2
RBM3	0.258784996690072	RNA binding motif protein 3
MZT2A	0.2588532115032254	mitotic spindle organizing protein 2A
HACD2	0.25895497277384627	3-hydroxyacyl-CoA dehydratase 2
GNA11	0.25960372330319836	G protein subunit alpha 11
IMPAD1	0.25962307870150453	3'(2'), 5'-bisphosphate nucleotidase 2
ABHD10	0.2613230587876702	abhydrolase domain containing 10, depalmitoylase
RABL6	0.2616776367761842	RAB, member RAS oncogene family like 6
BRD9	0.2627135331691025	bromodomain containing 9
C15orf52	0.26282015753989374	coiled-coil domain containing 9B
KMT2D	0.2633827037900199	lysine methyltransferase 2D
DPM3	0.263556652314992	dolichyl-phosphate mannosyltransferase subunit 3, regulatory
TCEAL5	0.26383188981996253	transcription elongation factor A like 5
TRIM11	0.2638471912739568	tripartite motif containing 11
SHB	0.2652632634945353	SH2 domain containing adaptor protein B
GAP43	0.26543372464733306	growth associated protein 43
FGL2	0.2655378088657507	fibrinogen like 2
RAB43	0.26560952965318557	RAB43, member RAS oncogene family
CISD2	0.26586399033728364	CDGSH iron sulfur domain 2
ICA1	0.2660909248112143	islet cell autoantigen 1
MCOLN3	0.266299351524991	mucolipin TRP cation channel 3
EZR	0.26779224085036385	ezrin
POLDIP2	0.2684393308309352	DNA polymerase delta interacting protein 2
GOLGB1	0.26866841033132205	golgin B1
RPUSD1	0.26889834079036645	RNA pseudouridine synthase domain containing 1
ACOX3	0.26895846309634275	acyl-CoA oxidase 3, pristanoyl
LAMP3	0.2690538221560112	lysosomal associated membrane protein 3
ERCC2	0.2696162471672474	ERCC excision repair 2, TFIIH core complex helicase subunit
TMED5	0.2700740483975205	transmembrane p24 trafficking protein 5
NECTIN4	0.27050358415740744	nectin cell adhesion molecule 4
ADAMTS5	0.2706875228493779	ADAM metallopeptidase with thrombospondin type 1 motif 5
ILVBL	0.27108824603885434	ilvB acetolactate synthase like
PTPRU	0.2712781037393156	protein tyrosine phosphatase receptor type U
MAP2K6	0.27166562535931993	mitogen-activated protein kinase kinase 6
MUC6	0.2726850998231454	mucin 6, oligomeric mucus/gel-forming
REM1	0.2742156688271372	RRAD and GEM like GTPase 1
GOLIM4	0.2744035208036435	golgi integral membrane protein 4
RPL27A	0.2746641863338131	ribosomal protein L27a
LBP	0.27488896259588513	lipopolysaccharide binding protein
RAB39A	0.2750727742774944	RAB39A, member RAS oncogene family
ACTR10	0.27514584560674527	actin related protein 10
LIPT2	0.27574698601224457	lipoyl(octanoyl) transferase 2
EPHA1	0.2758931244508418	EPH receptor A1
ADAM15	0.276545805980979	ADAM metallopeptidase domain 15
TARBP1	0.2767201800315694	TAR (HIV-1) RNA binding protein 1
RCAN1	0.27685729222341166	regulator of calcineurin 1
DUS3L	0.27703253770748604	dihydrouridine synthase 3 like
RPS6KB1	0.2776316548860938	ribosomal protein S6 kinase B1
CCDC141	0.27782363344643796	coiled-coil domain containing 141
SH2D3C	0.2788039662744993	SH2 domain containing 3C
PFN2	0.27897228892930404	profilin 2
PDXDC1	0.279124760415451	pyridoxal dependent decarboxylase domain containing 1
CARD16	0.27933227345614176	caspase recruitment domain family member 16
RAB11FIP1	0.2796747609931424	RAB11 family interacting protein 1
TMCC3	0.27991581951261435	transmembrane and coiled-coil domain family 3
CEP170B	0.2800021652758389	centrosomal protein 170B
STYX	0.2808102289001623	serine/threonine/tyrosine interacting protein
AIM1	0.28134046577196903	crystallin beta-gamma domain containing 1
ERCC5	0.28189719313127926	ERCC excision repair 5, endonuclease
MPDU1	0.28196977649914	mannose-P-dolichol utilization defect 1
HIVEP3	0.28199960835899895	HIVEP zinc finger 3
LTBR	0.2821058115599679	lymphotoxin beta receptor
NRBP1	0.28225616062424624	nuclear receptor binding protein 1
PLEKHF2	0.2832825550707156	pleckstrin homology and FYVE domain containing 2
C11orf31	0.28345600059721826	selenoprotein H
ZNF417	0.28402686902488994	zinc finger protein 417
METTL21A	0.28483489473677037	methyltransferase 21A, HSPA lysine
PSMD5	0.2849835997400456	proteasome 26S subunit, non-ATPase 5
CCDC160	0.28575787511480777	coiled-coil domain containing 160
ARV1	0.2859092229458633	ARV1 homolog, fatty acid homeostasis modulator
NBEAL1	0.2865043825199488	neurobeachin like 1
PAFAH2	0.2868039865706991	platelet activating factor acetylhydrolase 2
CDC42BPG	0.28686273225265263	CDC42 binding protein kinase gamma
NAIF1	0.28753195440179946	nuclear apoptosis inducing factor 1
CRIM1	0.2876110846058228	cysteine rich transmembrane BMP regulator 1
RNF17	0.2876662999102626	ring finger protein 17
TEX2	0.2894682848106333	testis expressed 2
RNASEH2A	0.28956998799209666	ribonuclease H2 subunit A
PIK3R3	0.2896633650372532	phosphoinositide-3-kinase regulatory subunit 3
UBR2	0.2907995177897348	ubiquitin protein ligase E3 component n-recognin 2
FDX1L	0.291564100655554	ferredoxin 2
CD276	0.2916379870351662	CD276 molecule
RAB6A	0.291940571009332	RAB6A, member RAS oncogene family
MBD4	0.29204963388907507	methyl-CpG binding domain 4, DNA glycosylase
RWDD2B	0.2921207768178853	RWD domain containing 2B
GNA15	0.2923130805189604	G protein subunit alpha 15
MLLT6	0.2923850781958424	MLLT6, PHD finger containing
ALDH18A1	0.292767645019052	aldehyde dehydrogenase 18 family member A1
DPM1	0.29305608773381897	dolichyl-phosphate mannosyltransferase subunit 1, catalytic
DZIP3	0.29339378593765597	DAZ interacting zinc finger protein 3
SLC20A1	0.29391676771795716	solute carrier family 20 member 1
PAGE5	0.2957771003031398	PAGE family member 5
C10orf76	0.2963039018171142	armadillo like helical domain containing 3
CXorf23	0.29636863853666756	BCLAF1 and THRAP3 family member 3
IVNS1ABP	0.29649698342859043	influenza virus NS1A binding protein
OCRL	0.29670924883253413	OCRL inositol polyphosphate-5-phosphatase
GPATCH8	0.2969694834389948	G-patch domain containing 8
LSM2	0.29717659989399026	LSM2 homolog, U6 small nuclear RNA and mRNA degradation associated
STMN2	0.29751446968857476	stathmin 2
TSTD2	0.29798947096629647	thiosulfate sulfurtransferase like domain containing 2
ZC3H6	0.2983365448856423	zinc finger CCCH-type containing 6
MARK1	0.29874359149317	microtubule affinity regulating kinase 1
CEACAM8	0.2989682041080268	CEA cell adhesion molecule 8
WDFY3	0.2992463699032356	WD repeat and FYVE domain containing 3
NUDT4	0.3018461129460392	nudix hydrolase 4
PARK7	0.30231434622461906	Parkinsonism associated deglycase
PTK6	0.3024056111287069	protein tyrosine kinase 6
COL4A3BP	0.30243322698657077	ceramide transporter 1
SLC29A1	0.30336356328546416	solute carrier family 29 member 1 (Augustine blood group)
CTCFL	0.30339113565275	CCCTC-binding factor like
TCF7L1	0.3034662341659791	transcription factor 7 like 1
SMIM1	0.3035596050961055	small integral membrane protein 1 (Vel blood group)
STAU1	0.3037450177777657	staufen double-stranded RNA binding protein 1
CPT1A	0.3041105393996484	carnitine palmitoyltransferase 1A
C10orf88	0.3048262670357955	chromosome 10 open reading frame 88
IFFO2	0.3049186141093328	intermediate filament family orphan 2
IARS	0.30523608493577953	isoleucyl-tRNA synthetase 1
PLEKHG3	0.3059946099248271	pleckstrin homology and RhoGEF domain containing G3
LRMP	0.3063870282607518	inositol 1,4,5-triphosphate receptor associated 2
UTP14C	0.30737404987455574	UTP14C small subunit processome component
ZCCHC10	0.3074156982788001	zinc finger CCHC-type containing 10
GLRX5	0.30748869355923125	glutaredoxin 5
